Federación de estudiantes Universidad Arturo Prat;Tarapacá;Iquique;Arturo Prat 2120;-;Centro de acopio;Varios;9:00 a 18:00;-;572526839;-;-70.141086;-20.243481;www.radiovillafrancia.cl;Mónica Pinto  Geógrafa. Universidad de Chile. Profesional independiente  Recoleta
Plaza de Bolsillo Santo Domingo;Metropolitana;Santiago Centro;Teatinos con Santo Domingo;-;Centro de Acopio;Varios;15:00 a 20:00 horas;-;-;-;-70.655574;-33.436709;http://www.biobiochile.cl/noticias/nacional/region-metropolitana/2017/01/23/municipio-de-santiago-implementa-6-centros-de-acopio-para-ayudar-a-afectados-por-incendios.shtml;Karen Castillo Geógrafa de la UPLA. Trabaja en el INE Santiago
Veterinaria Mundo Animal;Metropolitana;Pudahuel;Av. Laguna Sur 7001;-;Centro de Acopio;Comida de Animales;-;-;569 92579917;22 7479196;-70.735160;-33.461490;http://oasisfm.cl/oasisfm/noticias/centros-de-acopio-de-ayuda-para-los-animales-afectados-por-los-incendios/2017-01-26/103606.html;Karen Castillo Geógrafa de la UPLA. Trabaja en el INE Santiago
Juventudes Comunistas;Metropolitana;Recoleta;Avenida Recoleta 2498;-;Centro de Acopio;Varios;-;-;-;-;-70.643138;-33.404242;https://www.cooperativa.cl/noticias/pais/desastres-naturales/incendios-forestales/centros-de-acopio-para-ayudar-a-los-damnificados-de-los-incendios/2017-01-26/155949.html;Karen Castillo Geógrafa de la UPLA. Trabaja en el INE Santiago
Sede Orca Chile;Metropolitana;Ñuñoa;Alcalde Jorge Monckeberg 595;-;Centro de Acopio;Varios;-;-;-;-;-70.584523;-33.460052;https://www.cooperativa.cl/noticias/pais/desastres-naturales/incendios-forestales/centros-de-acopio-para-ayudar-a-los-damnificados-de-los-incendios/2017-01-26/155949.html;Karen Castillo Geógrafa de la UPLA. Trabaja en el INE Santiago
Cesfam Doctor Rene Tapia. Av Galvarino Riveros 931;Los Lagos;Castro;Galvarino Riveros N° 939;-;Centro de acopio;-;08:00 a 16:48;Lunes a viernes;652537601;-;-73.762134;-42.479806;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cesfam Quillahue Población Salvador Allende;Los Lagos;Castro;Galvarino Riveros Norte N° 2719;-;Centro de acopio;-;08:00 a 16:48;Lunes a viernes;652773080;-;-73.792918;-42.460746;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cecosf de Llau -Llao. Arturo Prat 218. Villa Llau-Llao;Los Lagos;Castro;Arturo Prat N° 218;-;Centro de acopio;-;08:00 a 16:48;Lunes a viernes;652531744;-;-73.766698;-42.466726;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cecosf Kintunien Ines de Bazán esquina López de garcia y Nueva Galicia;Los Lagos;Castro;Inés de Bazán esquina Lope de García;-;Centro de acopio;-;08:00 a 16:48;Lunes a viernes;652537081;-;-73.777931;-42.464416;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cecosf Rilán Rilán;Los Lagos;Castro;Av. 18 de septiembre N°8;-;Centro de acopio;-;08:00 a 16:48;Lunes a viernes;cel- 75887827;-;-73.627921;-42.520813;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cuartel de bomberos;Los Lagos;Castro;O´higgins 308;-;Centro de acopio;-;-;-;63222222;-;-73.765380;-42.482837;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cuartel de bomberos Avenida Mocopulli 25;Los Lagos;Dalcahue;Avenida Mocopulli 25;-;Centro de acopio;-;-;-;2641315;-;-73.648307;-42.379449;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cuartel de Bomberos;Los Lagos;Quellon;Ramon Freire 217;-;Centro de acopio;-;-;-;2682333;-;-73.616932;-43.120170;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Cuartel de Bomberos Chacao;Los Lagos;Ancud;Bellavista 145;-;Centro de acopio;-;-;-;696323;-;-73.525785;-41.828682;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Sede de la junta de Vecinos Manuel Rodriguez Calle Serrano;Los Lagos;Chonchi;Calle Serrano con Condell;-;Centro de acopio;-;-;-;-;-;-73.778357;-42.619904;www.biobiochile.cl;María José Labarca  Geógrafa de la U. de Chile es de Santiago.
Agrupacion 'Todos por Isaac';Metropolitana;Recoleta;José Santos Ossa con Adela Martinez;-;Centro de acopio;-;-;-;-;-;-70.636441;-33.388699;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Casa comunitaria Esperanza Popular;Metropolitana;Maipú;Marga Marga 2140;-;Centro de acopio;-;-;-;-;-;-70.787568;-33.509571;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Casa Igualdad;Metropolitana;Santiago;Ricardo Cumming 525;-;Centro de acopio;-;-;-;-;-;-70.668486;-33.438626;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Casa Ukamau;Metropolitana;Estación Central;Pasaje 39 #4450;-;Centro de acopio;-;-;-;-;-;-70.695084;-33.476093;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Casino de la Municipalidad de Cerro Navia;Metropolitana;Cerro Navia;Del Consistorial 6645;-;Centro de acopio;-;-;-;-;-;-70.728820;-33.434953;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
CCEE Ingenieria en gestión turistica UTEM;Metropolitana;Providencia;Dr. Hernán Alessandri 644;-;Centro de acopio;-;-;-;-;-;-70.625463;-33.434639;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
CCEE Ingenieria industrial UTEM;Metropolitana;Ñuñoa;Avenida José Pedro Alessandri 1242;-;Centro de acopio;-;-;-;-;-;-70.598177;-33.466331;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
CCEE Obras civiles UTEM;Metropolitana;Santiago;Dieciocho 390;-;Centro de acopio;-;-;-;-;-;-70.657241;-33.451223;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Centro Alicia Cañas;Metropolitana;Providencia;Av. Italia 1182;-;Centro de acopio;-;-;-;-;-;-70.625197;-33.445415;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Centro Cultural La Juanita;Metropolitana;Conchalí;Granada 5633;-;Centro de acopio;-;-;-;-;-;-70.682840;-33.376112;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Centro Juventud Providencia;Metropolitana;Providencia;Av. Manuel Montt 101;-;Centro de acopio;-;-;-;-;-;-70.621185;-33.427986;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Centro social Elefante Blanco;Metropolitana;Estación Central;Luis Infante Cerda 5500;-;Centro de acopio;-;-;-;-;-;-70.716191;-33.475655;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
CGT Confederación general de trabajadores;Metropolitana;Santiago;Dieciocho 45 piso 5;-;Centro de acopio;-;-;-;-;-;-70.658344;-33.446837;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Colegio Enrique Donn Müller;Séptima;Constitución;Bulnes 811;-;Centro de acopio;-;-;-;-;-;-70.651171;-33.436259;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Cuerpo de Bomberos de Santiago. .;Metropolitana;Santiago;Santo Domingo 978;-;Centro de acopio;-;-;-;-;-;-70.651111;-33.436250;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Desarrollo Social;Metropolitana;Providencia;Eliodoro Yañez 1947;-;Centro de acopio;-;-;-;-;-;-70.610751;-33.431851;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Escuela Monseñor Manuel Larrain;Octava;Hualañé;Pedro Aguirre Cerda 346;-;Centro de acopio;-;-;-;-;-;-71.801553;-34.977561;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Gimnasio José Manuel López.;Metropolitana;Santiago;Santa Elena 1675;-;Centro de acopio;-;-;-;-;-;-70.628477;-33.465996;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Junta de vecinos N° 35;Metropolitana;La Florida;Los Bambués con Los Hibiscos;-;Centro de acopio;-;-;-;-;-;-70.581179;-33.511977;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Metro Zapadores;Metropolitana;Recoleta;-;-;Centro de acopio;-;-;-;-;-;-70.642262;-33.390649;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Sede comunitaria;Metropolitana;La Florida;Las Nobelias con metrosivero;-;Centro de acopio;-;-;-;-;-;-70.583285;-33.512020;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
SINTRAC Sindicato de trabajadores de la construccion;Metropolitana;Santiago;General Jofré 382;-;Centro de acopio;-;-;-;-;-;-70.639394;-33.445774;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Taller Sol;Metropolitana;Santiago;Portales 2653;-;Centro de acopio;-;-;-;-;-;-70.672363;-33.442813;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Unión clasista de trabajadores UCT;Metropolitana;Santiago;Concha y Toro 42-A;-;Centro de acopio;-;-;-;-;-;-70.665789;-33.445408;Red 'El pueblo ayuda al pueblo' - Redes sociales;Diego Soza Geógrafo UCH Consultor en geomática
Cowit ;Maule;Talca;2 sur 1 poniente;-;centro de acopio y logistica;-;22:00;-;71396590;-;-71.667194;-35.428176;-;-
Alto Las Condes frente a Jumbo;RM;Las Condes;Av. Pdte. Kennedy Lateral 9001;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;2-2299 6965;-;-70.546289;-33.390932;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Costanera Center Planta baja;RM;Providencia;Av. Andrés Bello 2425;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.607510;-33.417919;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal la Dehesa Frente a Jumbo;RM;Lo Barnechea;Av. La Dehesa 1445;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.515266;-33.357580;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal la Reina frente a Farmacias ahumada;RM;Las condes;Avenida Francisco Bilbao 8750;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.539964;-33.427956;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Florida Center en acceso Jumbo;RM;La Florida;Av. Vicuña Mackenna Ote. 6100;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.608103;-33.509822;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal Ñuñoa primer nivel en acceso Jumbo;RM;Ñuñoa;José Pedro Alessandri 1132;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.597829;-33.465017;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal Osorno en acceso Jumbo;X;Osorno;Plaza Yungay Osorno 609;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-73.130930;-40.573983;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal Temuco primer nivel en plaza central;IX;Temuco;Av Alemania 671 Temuco;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;56452297900;-;-72.610520;-38.734679;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
Portal Rancagua en acceso Jumbo;VI;Rancagua;Avenida Presidente Eduardo Frei 750;-;Centro de Acopio;Bebidas isotónicas sopas y pastas 3 minutos mochila para agua;-;-;-;-;-70.724936;-34.184297;CENCOSUD;Andrea Artol Licenciada en Geografía UAHC Santiago
CFT Andrés Bello;Araucanía;Temuco;Las Heras 538;-;Centro de acopio;Varios;08:30 a 20:30;-;452972838;-;-72.595829;-38.737949;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
Tanuki Bar;Araucanía;Temuco;Av. Alemania esq. Thiers 504;-;Centro de acopio;Varios;12:00 a 01:00;-;977984606;-;-72.604014;-38.736201;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
Incubatec UFRO;Araucanía;Temuco;Prat 321;-;Centro de acopio;Varios;09:00 a 13:00;-;452734030;-;-72.589879;-38.736713;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
Cuerpo de Bomberos;Araucanía;Lautaro;Bilbao 245;-;Centro de acopio;Varios;-;-;452531905;-;-72.436056;-38.544587;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
12° Compañía de Bomberos;Araucanía;Temuco;Av. Los Creadores 495;-;Centro de acopio;Varios;-;-;-;-;-72.653610;-38.711522;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
Centro General de Bomberos;Los Lagos;Osorno;Bilbao 909;-;Centro de acopio;Varios;-;-;642232222;-;-73.134515;-40.575973;www.radiovillafrancia.cl;Natalia Palma Lic. en ciencias Geográficas U Católica de Temuco Beyond the Wild Puertomontina
Casa de la Música;Biobio;Concepción;Plaza España 542;-;Centro de acopio;Varios;-;hasta el 31 de enero;-;-;-73.058447;-36.829475;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Casa Shaka;Biobio;Concepción;Anibal Pinto  1577;-;Centro de acopio;Varios;-;-;-;-;-73.057180;-36.815028;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Mall del Centro Concepción;Biobio;Concepción;Barros Arana 1068;-;Centro de acopio;Varios;8:30 a 22:00;-;41-3163100;-;-73.045207;-36.824504;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Biblioteca Viva Trébol;Biobio;Talcahuano;Presidente Jorge Alessandri Rodriguez 3177;-;Centro de acopio;Varios;13:00 a 21:00;hasta el 30 de enero;222996965;-;-73.058848;-36.780262;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Municipalidad de Chiguayante;Biobio;Chiguayante;Orozimbo Barbosa 104;-;Centro de acopio;Varios;-;-;-;-;-73.030258;-36.916759;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Gimnacio Municipal;Biobio;Chiguayante;Pedro Aguirre Cerda 52;-;Centro de acopio;Varios;-;-;-;-;-73.031226;-36.910751;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
1era Compañía de Bomberos;Biobio;Chiguayante;Manquimávida 333;-;Centro de acopio;Varios;-;-;-;-;-73.024709;-36.943069;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Esquina redonda;Biobio;Tomé;Vicente Palacios con Enrique Molina;-;Centro de acopio;Varios;-;-;-;-;-72.951894;-36.597946;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Cuartel de Bomberos;Biobio;San Pedro de la Paz;Los Mañios 1565;-;Centro de acopio;Varios;-;-;-;-;-73.103790;-36.843225;www.biobiochile.cl;Ana Karina Maldonado Geógrafa U de Chile Santiago
Particular;VIII;Coronel;Los guayacanes 1301;-;Centro de Acopio;Varios;-;-;-;-;-73.16031;-36.98437;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Facultad de Enfermería;VIII;Concepción;Roosevelt / Lientur;-;Centro de Acopio;Varios;-;-;-;-;-73.03594;-36.82097;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Universidad del Desarrollo;VIII;Concepción;Ainavillo 456;-;Centro de Acopio;Varios;08:00-18:00;-;56412268610;-;-73.03697;-36.82154;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Municipalidad de Concepción;VIII;Concepción;O'Higgins 525;-;Centro de Acopio;Varios;desde las 09:00;-;56412236555;-;-73.05146;-36.82821;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Catedral Concepción;VIII;Concepción;Caupolican entre Barros Arana y O'Higgins;-;Centro de Acopio;Varios;-;-;56412223701;-;-73.05094;-36.82745;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Tribunales de justicia;VIII;Concepción;O'Higgins s/n;-;Centro de Acopio;Varios;-;-;-;-;-73.04663;-36.82531;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Universidad San Sebastián;VIII;Concepción;Lientur 1557;-;Centro de Acopio;Alimentos. medicamentos para Animales;10:00-17:00;-;56412487900;-;-73.04453;-36.81406;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Liceo Jorge Sanchez Ugarte;VIII;Concepción;Juan de Dios Rivera 1821;-;Centro de Acopio;Varios;-;-;56412242382;-;-73.0455;-36.8063;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
CRP;VIII;Concepción;Ongolmo 115;-;Centro de Acopio;Varios;-;-;-;-;-73.04113;-36.82768;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
8va. Compañía de Bomberos;VIII;Concepción;Los Carrera 1837;-;Centro de Acopio;Varios;-;-;56412214001;-;-73.03758;-36.81721;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Vega Monumental;VIII;Concepción;21 de Mayo s/n;-;Centro de Acopio;Varios;10:00-19:00;-;56412793100;-;-73.07886;-36.80881;www.biobiochile.cl;Valeria Vidal Lienciada en Geografía U. de Concepción es de Concepción
Primera Compañía de Bomberos de Constitución;Maule;Constitución;Vial 380;-;Centro de Acopio;Varios;-;-;712675969;-;-72.410428;-35.333327;Terreno;Felipe Jara estudiante de Geografía UAHC de Constitución
Gimnasio Enrique Donn Müller;Maule;Constitución;Rosas 501;-;Centro de Acopio;Varios;-;-;-;-;-72.409255;-35.337901;Terreno;Felipe Jara estudiante de Geografía UAHC de Constitución
Colegio Santiago Oñederra;Maule;Constitución;Bulnes 509;-;Centro de Acopio Desafío Levantemos Chile;Varios;-;-;-;-;-72.40921;-35.330573;Terreno;Felipe Jara estudiante de Geografía UAHC de Constitución
Entrada de Supermercado Santa Isabel;VII del Maule;Curicó;Avenida El Boldo esquina Circunvalación;-;Centro de Acopio de cosas varias;Alimentos para personas Agua Bebidas isotónicas Ropa para bebés y niños Ropa de cama (sábanas frazadas) Ropa para adultos Insumos para aseo personal. (Shampoo cepillos pasta de dientes toallas higiénicas) Insumos para aseo (Cloro jabón de lavar detergente).;De 9:00 a 21:00;Toda la semana;-;-;-71.232976;-34.970487;www.maulescholar.cl;-
Codeff;XIII Metropolitana;Santiago;Alonso de Ovalle 612;-;Centro de Acopio de cosas varias;Alimento para animales;-;-;227479196- - 227475490;56992579917;-70.384043;-33.264217;http://oasisfm.cl/oasisfm/noticias/centros-de-acopio-de-ayuda-para-los-animales-afectados-por-los-incendios/2017-01-26/103606.html;Marco Quijada Castro Geógrafo 
Clinica Veterinaria Diego Silva;Metropolitana;Conchalí;Diego Silva Henríquez 1283;-;Centro de Acopio de Animales;Varios;De 11 a 19:30 hrs;Lunes a Viernes;-;-;-70.665131;-33.383946;www.elmostrador.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
 Veterinaria Mundo Animal;Metropolitana;Pudahuel;Laguna Sur 7001;-;Centro de Acopio de Animales;Varios;De 10 a 16:00 hrs;Lunes a Viernes;-;-;-70.735159;-33.461489;www.lanacion.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Veterinaria Animal Pet´s;Metropolitana;La Reina;Francisco Bilbao 7445;-;Centro de Acopio de Animales;Varios;De 11 a 20:00 hrs;Lunes a Domingo;-;-;-70.557023;-33.430539;www.biobiochile.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
ORCA Chile;Metropolitana;Ñuñoa;Alcalde Jorge Monckeberg 595;-;Centro de Acopio de Animales;Varios;-;-;-;-;-70.586732;-33.460127;www.biobiochile.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Veterinaria;O´Higgins;Pichilemu;Calle Comercio con Suárez;-;Centro de Acopio de Animales;Varios;-;-;-;56999753133;-72.015961;-34.389851;www.biobiochile.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Veterinaria;O´Higgins;Machalí;Avenida San Juan 2044 Casa 1;-;Centro de Acopio de Animales;Varios;-;-;-;56988291137;-70.665925;-34.169927;www.lanacion.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Tienda Veterinaria;Maule;Linares;Colo Colo 486;-;Centro de Acopio de Animales;Varios;De 15 a 20 hrs;-;-;-;-71.599786;-35.850124;www.eldinamo.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Gimnasio Municipal de Curepto;Maule;Curepto;Camino al Llano s/n;-;Centro de Acopio;Varios;-;-;-;-;-72.017457;-35.091864;Terreno;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Camenchi;Metropolitana;Providencia;Keller 1207;-;Centro de Acopio de Animales;Medicinas animales menores;-;-;-;56999173329;-70.619619;-33.436659;www.adnradio.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Comandancia y Primera Compañia de Bomberos Coyhaique;Aysen;Coyhaique;General Parra 365;-;Centro de acopio;Agua mineral embotellada de preferencia sin gas. Bebidas isotónicas. Barra de cereales y energéticas. Bloqueadores solares;8:00 a 22:00;-;-;-;-72.069927;-45.569767;Twitter @1raCoyhaique;Andrea Zúñiga Ing. Geomensora Usach Santiago
Segunda Compañia de Bomberos Coyhaique;Aysen;Coyhaique;Almirante Simpson 96;-;Centro de acopio;Agua mineral embotellada de preferencia sin gas. Bebidas isotónicas. Barra de cereales y energéticas. Bloqueadores solares;8:00 a 22:00;-;-;-;-72.075963;-45.575303;Twitter @1raCoyhaique;Andrea Zúñiga Ing. Geomensora Usach Santiago
Tercera Compañia de Bomberos Coyhaique;Aysen;Coyhaique;Las Quintas 779;-;Centro de acopio;Agua mineral embotellada de preferencia sin gas. Bebidas isotónicas. Barra de cereales y energéticas. Bloqueadores solares;8:00 a 22:00;-;-;-;-72.060919;-45.580819;Twitter @1raCoyhaique;Andrea Zúñiga Ing. Geomensora Usach Santiago
Cuarta Compañia de Bomberos Coyhaique;Aysen;Coyhaique;Oscar del Rio 69;-;Centro de acopio;Agua mineral embotellada de preferencia sin gas. Bebidas isotónicas. Barra de cereales y energéticas. Bloqueadores solares;8:00 a 22:00;-;-;-;-72.042178;-45.582495;Twitter @1raCoyhaique;Andrea Zúñiga Ing. Geomensora Usach Santiago
Municipalidad de Renca;Metropolitana;Renca;Blanco Encalada 1335;San Javier;Centro de acopio;Agua. Bebidas isotónicas. Utiles de aseo. Pañales. Papel higienico. Alimentos no perecibles.;Hasta 21:00;-;-;-;-70.704392;-33.40453;Twitter @Muni_Renca;Andrea Zúñiga Ing. Geomensora Usach Santiago
Pets Groomers;Metropolitana;Santiago;General Jofré 125;-;Centro de Acopio de Animales;Medicinas animales menores;L: 17 a 21:30  M:10-14 y 17-21  Mi: 17 a 21:30;-;-;-;-70.636998;-33.444561;www.adnradio.cl;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
Instituto Profesional Los Leones;Metropolitana;Santiago;Arturo Prat 285;Constitución;Centro de Acopio;Varios;-;-;-;-;-70.651699;-33.448729;Terreno;Carlos Ruz Matemático UC y Docente. Laboratorio de Datos Chile
